disease_id,disease_name,gene_entrez_ids,splits
GO:0010311,lateral root formation,"825473,821634,822018,835845,843797,825111,818843,824988,816798,818849,824484,821416,835882,820398,835759,817584,829746,837303,843449,838462,839103,830915,832196,822726,837958,844105,844110,819150,835028,838740,818390,841944,829025,826983,838505,830827,816363,816875,838127,827384,830457",0
GO:0090351,seedling development,"829025,818273,819041,827526,828839,830374,844137,3770411,838349,815120,835761,843634,830005,837113,828858,825179",0
GO:0051302,regulation of cell division,"817410,831748,832390,823943,816519,820748,836365,816780,820879,817173,825111,824343,832283,816539,834077,831648,819104,818722,831023,831919,830912,834499,820036,841540,818629,821705,820555,818636,838740,828120,826586,821982,829409,835175,839401,822000,827760,836209,841202,827124,828149,830972",0
GO:0015706,nitrate transport,"820864,837763,838469,836198,834090,840139,831308,835085,838861,837327,837328,841649,835028,843323,843550",0
GO:0051017,actin filament bundle assembly,"839267,840068,824743,824908,825295,818577,819188,818773,837558,838614,830008,843934",0
GO:0046889,positive regulation of lipid biosynthetic process,"838176,836289,842880,830500,830751,834757,839117,838800,834034,841427,822293,827479,827612,821788,822399",0
GO:0048768,root hair cell tip growth,"821411,841347,832171,819724,830445,832846,818797,828208,836528,825234,820916,824309,819124,825338,817182",0
GO:0043603,cellular amide metabolic process,"825489,819219,825494,824858,817947,832797,840099,844324,830888,844204,843189,824631,820409,824896,836299,834380,837455,818392,843356,835549,835934,833761,829668,834791,825326,828409,834430",0
GO:0005982,starch metabolic process,"821259,821397,831769,827550,834978,818212,824742,829352,824746,839596,821807,828081,833975,824383,825025,832706,834883,835664,837716,837610,837619,840953",0
GO:1901615,organic hydroxy compound metabolic process,"816652,815120,819217,821784,822299,834077,829473,837712,816218,825435,816730,844385,818280,830058,816244,816757,819326,827526,838297,842905,830108,819359,821922,839335,841899,825516,819887,843443,830139,831183,818383,833763,817901,829679,825072,834292,841465,816890,831738,816892,839933,835849,816394,821519,826642,843028,829717,834850,829737,817457,814903,819003,834876,817488,833889,815981,814962,835969,828805,831884,835987,835991,835993,844193,820139,829869,832432,834993,835504,837555,822709,837048,841665,841670,837069,828374,838621,828387,820199,833520,830453,834037,837109",0
GO:0015893,drug transport,"819329,819204,820491,818060,830623,836770,814888,824510,836550,819783,818255,827860,836187,829404,817764,818536,827626,835178,839920,822259,831479,827641,844415",0
GO:0065001,specification of axis polarity,"827914,817173,843160,835098,831518,835618,818340,838950,817830,817199,824880,818735,840116,823605,819127,834499,832328,829390,819666,836190,837856,827760,818036,839928,842873",0
GO:0009816,"defense response to bacterium, incompatible interaction","829697,828418,834562,816258,824838,835341,837775,818588,832801,826791,835244,831155,840115,830520,827710,828481,823622,839752,827085,829901,822098,824408,841944,829786,817246,819684,821607,834545,818034,818802,835701,828409,832507",0
GO:0045017,glycerolipid biosynthetic process,"824256,829541,836777,827179,841899,840112,825233,832274,842608,816464,818514,824599,838074,822299,830139,829181",0
GO:0008361,regulation of cell size,"821888,824961,840218,822318,826799,819896,830779,834241,838723,816209,836311,828120,818265,819176,837610,842992,822519,815101,833791",0
GO:0090066,regulation of anatomical structure size,"821888,824961,817539,831510,818584,840218,843934,3770404,822318,826799,830008,819896,817976,830779,827328,834241,829506,838723,831687,816209,838614,836311,828120,839513,843350,818265,835554,836706,824293,819176,837610,839791,842992,822519,822136,818425,815101,833791",0
GO:1903311,regulation of mRNA metabolic process,"821569,838882,830307,817252,835399,828552,842359,817131,832242,829557,838230,839925",0
GO:0034284,response to monosaccharide,"831748,840953,844293,827272,827274,821259,821899,828046,817170,829589,831765,817439,838689,825892,832549,838821,820656,829876,818614,820921,835005,839870,822207,834752,841665,821826,834629,838856,828747,827086,832206,816464,832990,835813,829034,828396,842477,843117,836596,838388,834169,837627",0
GO:0006665,sphingolipid metabolic process,"839331,843300,818371,837990,832432,819217,825331,824569,832411,834205,824702",0
GO:0022898,regulation of transmembrane transporter activity,"827842,839364,826470,823721,832170,816235,817708,828465,834676,835926,840471",0
GO:0080050,regulation of seed development,"821251,837255,829322,838285,836367,844178,829332,839574,831648,827297,817056,838057,828721,824627,828219,817597,835780,825415,820940,835788,821469,814686,820331,838510,834034,821622,831224,841981,839422,822399",0
GO:0055080,cation homeostasis,"832001,836868,832773,844166,844422,820104,824714,816394,838297,819995,824349,824864,824865,818723,821030,843562,832428,816428,837296,829490,828981,839349,835511,835640,841529,843445,814776,821052,818622,827713,830529,823875,837318,824775,838600,835657,840139,829134,838907,816847,830293,824790,825814,842069,839513,832090,824539,828764,842203,838622,829919,818395,818530,835939,819940,826470,842087,831720,839529,831339,821357,819566,823918,827760,832494,829682,834163,835697,837365,839277,839411,814708,831611,814844",0
GO:0048444,floral organ morphogenesis,"825476,839108,843141,814725,820200,839401,842254,832790,819674,835420,835421",0
GO:0010087,phloem or xylem histogenesis,"831745,838660,837381,843524,836359,818570,840078,833552,831889,817173,829591,841113,844441,819356,825505,835233,836269,841645,825648,820915,828084,831157,826934,828983,831541,836281,839733,843832,844213,844350,817788,831171,829636,837955,837958,827463,827464,839621,842951,837069,819150,830416,834768,830035,816345,828635,820060,817371,836190,832610,5007842,836709,837480,821097,826730,842602,829424,817265,844281,826364",0
GO:0042752,regulation of circadian rhythm,"835842,834947,828552,823817,830730,836873,816394,835343,830996,821781,820117,844055,816408,836506,830878,836132,827173,818596,824615,836519,839341,821807,825648,842288,836538,821629,817857,843844,816838,827977,837587,837849,832990,819296,824162,838883,826470,839529,836075,825196,838515,834301",0
GO:2000280,regulation of root development,"824193,831748,844036,834952,820746,829322,819340,840078,844046,818319,824340,829589,837654,835866,829597,837277,832543,843550,823585,827297,844323,816798,817055,817056,843432,826795,819249,840371,838139,820416,831170,834499,837318,820940,835028,828760,843096,820060,841056,836708,841829,826470,831974,830313,827760,835702,840310,822011",0
GO:0016311,dephosphorylation,"827526,835849,833936,819731,831509,827930,836507,821536,832547,828714,838835,839348,821941,837048,841919,817858,820933,841160,837069,837583,817489,841427,833622,817761,824173,824693,840953,834684",0
GO:0045229,external encapsulating structure organization,"836357,837126,818183,824205,817677,830095,840336,831889,843408,817679,836756,831381,817173,843671,828953,824863,820512,818720,825122,838438,817830,842281,836778,840236,825650,824503,836408,831289,824895,819903,821313,836801,837958,842951,830154,818895,835152,824657,818130,819283,844120,818520,837210,827612,829277,831608,839903,840032,824675,839652,834024,836456,838512,819056,834676,830453,839028,828792,828409,834426,819197,834430,829695",0
GO:0010564,regulation of cell cycle process,"817921,821383,834312,824585,820746,839816,818444,818570,829839,831001,840218,820636,838687,819104,839457,823971,831275,826799,831023,822195,844213,819896,820408,822079,843463,818636,843987,828120,844377,816345,836317,838621,829409,824036,828396,838510,838127,819312,838899,830326,821496,820217,824955,841981",0
GO:0072598,protein localization to chloroplast,"829697,844294,823827,817429,839065,827934,817439,825376,831524,816165,816936,817711,820913,830273,842693,832327,814930,837205,835165,823906,835054,816623,835824,819185,828531,835320,817019",0
GO:0062012,regulation of small molecule metabolic process,"835968,842880,821634,842888,827017,827786,838668,818701,822287,836367,838800,830354,837906,824340,822293,841747,824599,829591,843161,818708,837277,830751,838176,841247,815007,826918,836263,836519,839846,835882,816808,821676,828205,828213,843830,825655,841400,818614,836666,817083,835005,841665,836163,843716,834757,830662,830663,837318,830153,842693,824779,843463,837583,836690,841427,827479,824408,844376,821339,827612,827998,842462,830825,819562,843886,830961,834034,821625,829435,822399",0
GO:0098657,import into cell,"826890,842251,834706,819987,815004,824863,820001,835105,823843,834213,827303,825902,829362,829618,820284,831171,821573,837958,832596,821081,816605,842344,818536,834676,816633,828155",0
GO:0009937,regulation of gibberellic acid mediated signaling pathway,"825476,837255,832790,836767,841247,838057,824234,828721,834869,821445,836806,842953,835788,819674,814686,820831,839396,820327,828522,817273,829692",0
GO:2000070,regulation of response to water deprivation,"819715,821005,837403,818722,817956,818862,819248,843057,832824,824379,831293,836163,830662,819911,835280,820573,824807,816622,816623,818670,827510,835320",0
GO:0033043,regulation of organelle organization,"816769,817921,825347,835844,817539,821383,839816,816136,824973,822034,824086,831510,823578,816539,820636,841886,843934,823585,839457,844066,3770404,823975,827303,833577,834599,843559,842157,818224,822195,820916,822136,837427,820408,827577,824378,830008,817976,827328,824002,824390,829254,831687,822473,836808,818895,814673,838614,829143,843350,839513,829786,838492,820573,827998,830557,836317,815069,835554,843874,824036,819941,824293,828396,839791,819312,822000,830065,830707,839152,830326,831607,821496,818425,824955,827773,836222",0
GO:0071482,cellular response to light stimulus,"837376,841856,825091,824838,815111,816394,818571,838800,817170,830996,821781,814740,817016,839449,816538,836507,821788,837405,841247,816671,821667,818596,827173,825382,834983,818854,823721,819242,842794,842288,831793,828979,838835,827319,831928,817208,818881,827842,832196,5007942,843847,836554,830029,829007,834383,829009,831441,837587,817365,818262,818903,830297,819292,831453,832477,821855,819424,816990,818273,829541,837479,814823,837993,839529,836075,837483,819311,827119,844143,831218,841202,828661,827384,843129,829567",0
GO:0047484,regulation of response to osmotic stress,"839938,844166,828558,832538,830751,817830,824359,814644,829880,838073,842938,824379,5007942,835402,821323,824143,832733,839780,824807,836329,826093,818670,828657,834678",0
GO:0006974,cellular response to DNA damage stimulus,"818179,841223,820746,843797,817690,823847,841256,818224,830019,844361,817744,817745,817756,835166,844382,836706,824422,834663,842858,829038,839286,838268,821383,843403,837264,828049,814740,822427,839329,839332,817830,823975,839863,827577,840381,820416,817857,816838,843467,841422,821455,832208,814803,835797,831710,844005,835822,842992,826609,828147,839927,833791,819971,834820,816391,836873,835850,840981,834838,838935,829211,831267,828717,832830,838462,828230,832338,816467,816471,816985,824162,817506,830834,834930,820094,840063,839557,835990,829855,844224,821187,834503,843210,827854,829390,837592,818650,836573,819685,836582,825835,820718,835567,841202,839677",0
GO:0042762,regulation of sulfur metabolic process,"835968,821634,824340,837277,828834,836263,835882,821676,828205,817083,843708,830662,830663,837318,830153,818775,824408,844376,827998,819562,828013,834160,834034,822399",0
GO:0018022,peptidyl-lysine methylation,"819593,831244,816780,820124,814878,844066,829105,831025,843313,817721,832827,830839,834246,837964,831315,842582,817246,820577,841570,834032,832503",0
GO:0010100,negative regulation of photomorphogenesis,"817696,825890,830051,843330,828839,834663,843463,819242,826609,838899,816538,816671",0
GO:0010380,regulation of chlorophyll biosynthetic process,"817056,818881,835939,816579,834757,829322,834442,820940,835788,838668,827119,818766,828721,827479,835165",0
GO:0033014,tetrapyrrole biosynthetic process,"828611,841029,821673,837610,817195,842700,843788,831984,828851,820628,817589,842198,817208,816538,824861,827230,841439",0
GO:0098656,anion transmembrane transport,"827908,831629,839057,830355,831126,833308,830623,823712,830882,826787,834353,824895,844096,836550,819783,843976,837199,835152,835025,817231,818769,841044,834652,832096,844000,817378,829287,818536,835178,842477,828400,835570,837363,821114",0
GO:0055081,anion homeostasis,"844291,817943,843161,824349,820135,838057,824234,828979,832693,843197,818754,841044,818395,820831,826595,830313,838889,834034,834292,822399",0
GO:0097435,supramolecular fiber organization,"829056,821634,817539,840068,817676,836110,836111,818577,832409,816539,818077,843934,835234,3770404,836773,824743,838571,828972,822317,842414,817911,814896,835761,820915,832437,837558,828087,824503,830008,841786,819774,823744,817218,824260,839878,843847,824908,825295,841937,829139,818773,838614,843350,844375,835035,824543,835554,839267,828777,816495,830707,836595,836723,823542,828151,822136,837876,839028,819188,827773",0
GO:2000024,regulation of leaf development,"831234,828165,827914,821259,834442,822415,839568,817807,822547,831508,839321,825370,835098,839324,830751,817273,825251,820388,831267,833957,817830,823594,822318,817199,844081,819127,841981,816579,824390,3768521,829390,829012,818902,821463,819300,826470,824807,830566,819561,839401,839529,816870,819176,838510,818670,831345,827125,820985,836861,826750",0
GO:0031425,chloroplast RNA processing,"819424,827333,837128,831209,837325,824403,830772,818771,821399,823832",0
GO:0009260,ribonucleotide biosynthetic process,"822338,842339,824612,825797,834088,821577,816680,821327,830063,2745818,841853",0
GO:0031669,cellular response to nutrient levels,"829440,832001,824340,831508,832538,824864,824865,818723,841765,816680,815657,828979,827960,824384,821313,836163,825415,837195,838652,821357,823918,830063,831093,838266,814714,822396,844415,825473,819332,832137,821924,839349,814776,820921,839868,842944,819400,829661,832228,819941,841961,832746,814828,824557,821998,827118,814834,832243,820985,840957,837890,823557,841993,817943,819995,842527,832801,824612,833836,837423,834353,824120,821049,842043,821577,830293,842069,816478,836452,844135,827773,827274,822159,819609,822170,831385,843161,832428,838580,819125,820152,835005,839621,832990,829943,838651,821244",0
GO:0010016,shoot system morphogenesis,"831492,835623,829112,820398,824880,835217,816209,831635,837075,817173,818735,818862,827384,842876,817565",0
GO:0010090,trichome morphogenesis,"842112,828167,836617,832534,842777,840218,832283,839323,843165,816795,818077,832171,838571,822317,820915,827702,828087,820408,844348,838333,827211,820556,832459,831959,839256,816471,843741,834412,837876,818425,834555,835710",0
GO:1905156,negative regulation of photosynthesis,"835809,829220,825414,817646,825714,821268,836789,824246,834232,819353",1
GO:0009612,response to mechanical stimulus,"835681,839268,832072,831081,826730,815247,836242,823923,835860,836370,841941,818709,816633,833755,833756,840957,836862",1
GO:0018958,phenol-containing compound metabolic process,"828387,818280,830058,829869,825072,833520,826642,837555,843443,838297,816890,816892,834077",1
GO:0010675,regulation of cellular carbohydrate metabolic process,"826884,843141,814725,827017,837277,841247,836263,829352,834088,839596,833975,836408,817083,821182,822338,830662,830663,830153,818766,841047,821339,827998,839903,817378,825831,836456,838257,834034,836466,822399",1
GO:0070988,demethylation,"824002,827933,828132,841923,829254,843559,827788,820718,818224,820212,820213,821629,844382,830303",1
GO:0006816,calcium ion transport,"835393,819940,831653,839268,831339,819566,818395,837296,820532,825655,840859,840476,829918,842719",1
GO:0034976,response to endoplasmic reticulum stress,"816258,838406,832507,820249,834205,829597,834207,819360,832289,839331,833459,832950,829119,837441,840897,834758,817874,824661,814811,839419,842087,828520,837998,838261,820854,838779",1
GO:0034622,cellular protein-containing complex assembly,"820740,842760,822283,824342,824858,816677,842278,816680,843827,817722,819775,830019,816198,839241,829025,826983,840297,842858,830063,835185,829555,835699,835701,843915,835727,843413,828571,839323,835234,827049,826539,831151,835761,836789,839350,828087,834232,843463,819403,828637,3770591,843491,839401,829678,838899,817400,826626,843029,828697,823578,829729,833828,843569,833863,828749,820046,835938,839028,825208,818051,838571,837040,829874,824246,817592,834494,839104,843714,828868,841670,844245,832477,842719,835554,819685,817646,839152,817656",1
GO:0000226,microtubule cytoskeleton organization,"821634,827154,836370,843928,832409,816539,835234,836773,826539,828972,838571,827054,842414,814896,817911,820915,832437,824503,841786,821947,832060,819774,821439,843714,824260,820933,838598,839878,817860,841937,819026,844375,824665,824666,835035,824543,823396,827876,839140,831976,839401,823923,830707,836595,823542,828151,836723,843899,827773",1
GO:0010227,floral organ abscission,"836321,824802,825254,828967,821676,818735,824880,824470,841591,831224,843513,829435,835519",1
GO:0048579,"negative regulation of long-day photoperiodism, flowering","831648,828706,834947,842015,827788,821743,819956,843293,814878,830303",1
GO:0030833,regulation of actin filament polymerization,"835554,817539,3770404,824293,818425,831687,830008,839791,817976,831510,838614,822136,843350,843934",1
GO:2000069,regulation of post-embryonic root development,"831748,844036,831974,826470,844046,840371,824340,835028,816798,817055",1
GO:0051181,cofactor transport,"836770,827908,828548,827626,818255,822259,839124,831126,818584,827641,836187,824510",1
GO:0016925,protein sumoylation,"835139,836163,820746,816686,834160,835127,835609,835610,824956,828791",1
GO:0006721,terpenoid metabolic process,"835969,837377,827908,831748,835334,816394,832659,843028,844180,843161,822299,824479,829473,834850,844066,841899,817457,817208,819647,841665,818241,841670,833607,837193,842700,844237,836690,834266,819424,819554,831587,837610,838125,814962,816244,819326",1
GO:0090333,regulation of stomatal closure,"824193,832773,819215,817170,829733,837805,825139,820916,817206,827842,815055,837210,830938,829541,824807,818670,832370,835956,828151",1
GO:0044092,negative regulation of molecular function,"844166,830730,824443,839436,818827,831635,814997,817688,843805,824226,836132,820775,817831,823721,841386,843561,839341,822079,827714,819784,821449,835926,820961,834786,835809,816870,836583,816875,824693,828791,824955,834940",1
GO:0051321,meiotic cell cycle,"840320,834820,840068,823943,835850,833556,844441,830619,819999,823975,844075,820146,841784,840123,832060,819903,839104,829900,831828,839275,819312,843513",1
GO:0002697,regulation of immune effector process,"844423,817102,831345,832530,830707,841427,842072,829786,829308,833534,834367",1
GO:0044262,cellular carbohydrate metabolic process,"827905,843779,821259,816652,821784,827940,818212,821807,820274,835641,824383,835664,840272,837716,842839,844385,829541,825446,816747,831608,819837,827526,830090,821397,820380,827550,826535,819887,828081,830139,825025,832706,836801,817357,818902,827612,836343,836856,840953,824572,814851,843524,840454,836359,835849,843530,844049,832274,831769,838450,834883,822105,838512,841588,824184,843130,834426,819069,830847,844160,818562,824710,818580,836504,834978,824742,821672,829352,824746,839596,816556,843185,833975,837048,824765,830399,829376,825285,837069,839635,835035,822241,839652,821222,820199,837610,836595,837619,834037,818682",1
GO:0034220,ion transmembrane transport,"835841,827908,832773,844422,814729,838028,831629,844430,839057,830355,827541,831126,817558,838171,833308,840476,815004,830623,823712,816413,830882,823843,826787,841127,837416,816680,814891,834353,829490,821052,828988,824895,833728,844096,836550,819783,837063,835657,843976,840139,830799,835152,835025,837199,817231,841044,818769,829142,829400,827740,834652,829918,832096,844000,817378,839268,829287,818536,825066,831339,830828,835178,842477,830063,828400,835570,837363,821114,821501,843519",1
GO:0031401,positive regulation of protein modification process,"844066,825347,835844,824390,836808,833577,816136,818895,822034,836819,829143,819832,830330,841886",1
GO:0062013,positive regulation of small molecule metabolic process,"838176,842880,830751,834757,819562,821676,843886,837583,838800,834034,837906,841427,822293,827479,827612,822399",1
GO:0016052,carbohydrate catabolic process,"844293,840454,816652,826535,828967,818220,843185,835764,836279,828733,824383,835664,824919,842072,844385,820199,829034,829420,819567,829043,837619,840953,818682",1
GO:0032350,regulation of hormone metabolic process,"835968,821634,819330,843141,814725,818701,841747,824340,822293,843161,819999,826918,836519,839846,835882,821676,828205,825655,836666,839103,828993,836163,839108,843716,837318,839117,836690,818903,824408,844376,819562,831595,834284,843886,825075,830457,829435",1
GO:0019217,regulation of fatty acid metabolic process,"838176,842693,836519,816808,830825,824779,837583,838800,830961,834034,837906,841747,828213,825655,822399",1
GO:0042737,drug catabolic process,"828967,818280,834380,827725,818766,826642,831093,837304,821049,838651,838652,829949,829438",1
GO:1902456,regulation of stomatal opening,"835809,838300,839324,817442,829541,816235,837805,816623,827095,835320,828378,820956",1
GO:0043562,cellular response to nitrogen levels,"832801,819941,819400,841961,827274,832746,833836,837195,832243,831093,821049,820921,838266,838651,838652,829661",1
GO:0072522,purine-containing compound biosynthetic process,"842339,825797,816680,837515,830063,821327,2745818,829626,824667,841853",1
GO:0006073,cellular glucan metabolic process,"818562,843779,814851,830090,821259,832274,818580,821397,836504,831769,820380,827550,834978,827940,818212,824742,829352,824746,839596,816556,821807,819887,828081,838450,843185,833975,835641,830399,829376,825025,824383,832706,834883,836801,835664,837716,842839,835035,827612,825446,837610,816747,836595,837619,836343,831608,840953,834426,819069,830847",1
GO:0009117,nucleotide metabolic process,"844293,837515,826515,824612,834088,816680,818220,835764,836279,829626,828733,822338,825797,832710,814663,821577,821327,842072,2746201,2745818,835675,824667,831328,842339,826470,839529,829420,819567,824816,830063,829043,841853",1
GO:0009269,response to desiccation,"837028,818566,830024,817901,843950,815055,815058,816700,818294,822391,841849,832636,815101,840158",1
GO:1900426,positive regulation of defense response to bacterium,"843716,826470,826918,841606,824681,832618,818827,827085,828782,831345,837210,824408,829785,829786,824955,820159",1
GO:0034219,carbohydrate transmembrane transport,"837667,827908,837413,830504,827274,836043,831629,842477,834652,835570,843519,832694,820921,821114,833308,832703",1
GO:0051052,regulation of DNA metabolic process,"836101,821383,836745,838161,839699,838680,843928,841886,818463,828193,839457,823975,824621,820409,823994,824897,836808,821839,817745,829786,819803,824027,815069,841707,828016,820085,820727",1
GO:0050777,negative regulation of immune response,"817920,817432,836163,819784,838378,839566,841327,822098,827093,831158,821719,832693,827577,836377,838683,823804,827998",1
GO:1901001,negative regulation of response to salt stress,"839938,844166,824359,817830,836329,824143,828657,829880,824379,830751",1
GO:0016458,gene silencing,"835712,820727,828163,816136,841463,827277,3767694,838161,831635,827028,824086,838684,837405,841886,818591,830498,821539,818083,3769765,841383,823849,833577,817578,841262,824112,829105,843313,818224,817334,837047,827321,827323,834747,832453,5007942,821960,836808,837322,838088,816462,836431,840143,843343,838354,831315,843984,829397,817365,816985,826714,824027,838492,821214,817246,831201,826978,817892,831597,842605,825455,828016,816247,828658,818942,825332,820213,834422,823287,843510,3768181,830846",1
GO:0042537,benzene-containing compound metabolic process,"837058,818280,830058,829869,838289,826642,837555,816890,816892,834077",1
GO:0071484,cellular response to light intensity,"827842,829541,829567,815111,827119,828979,817365,831928,839449,837405,821855",1
GO:0071229,cellular response to acid chemical,"829571,834435,834184,829836,844174,833552,837777,832018,817170,824728,840218,840859,838300,837405,820768,818722,815907,842536,842281,828970,817705,839345,821170,831156,822453,831928,844348,834367,842563,841284,839621,816837,827085,837838,837455,824528,819793,815055,837075,819924,817365,821338,825179,820956,816092,827998,832990,842462,832225,816478,819041,839268,818916,836198,838887,831087,838388,818936,843129",1
GO:0009744,response to sucrose,"834434,831748,822277,816782,844047,836244,829589,832149,824599,829209,819353,837403,818587,837405,817439,838689,838821,829611,843314,829876,828213,818614,820921,830779,834747,836667,840895,834752,821826,830019,831683,834629,825414,839621,832206,830292,817365,829922,842477,819567,834169,814714,837627,829564",1
GO:0006835,dicarboxylic acid transport,"832096,836770,817764,836550,818536,818060,835025,837363,827860,831126,831479",1
GO:0010310,regulation of hydrogen peroxide metabolic process,"829826,826470,830918,827786,841883,828444,830450,821203,837555,824408,819419,823964",1
GO:0048316,seed development,"835328,841856,832390,820616,821640,825361,841747,831124,829845,818199,836861,844441,819887,824630,829623,818614,826685,841793,843845,830024,837962,826571,819026,826586,821982,835935,835428,818536,824169,818687,835437,837869,819567,834417,822389,821881,838779,829564,827261,839550,829695",1
GO:0009860,pollen tube growth,"844288,843137,841220,841733,827145,819724,843917,840336,822420,831510,821784,824986,843546,828060,824862,824863,821919,818720,818978,844325,815274,820142,828974,830000,832814,836528,816562,820916,837429,825145,831289,838203,834876,838713,834756,838598,839370,839627,843468,831565,832717,832846,832975,820049,834766,827091,817099,818260,827481,839513,835675,839388,818011,823646,831071,842337,820450,824293,824936,820201,844265,831339,831725,818797,842096,844020,820981,817911,843512",1
GO:0071695,anatomical structure maturation,"834435,816780,827917,831889,843282,836633,820635,834978,816291,829223,828970,832431,828081,831156,829366,836666,816961,836806,837958,827598,836431,827605,818390,831327,824035,821870,841844",1
GO:0009638,phototropism,"828768,817601,832196,837989,826470,814823,823721,835689,836554,822380,837483,832174,839529,816394,843417,835926,830297",1
GO:0006813,potassium ion transport,"835393,837063,837416,823849,834666,835657,814729,819566,830799,827541,817206,827740,829400,817558,821052",1
GO:1901699,cellular response to nitrogen compound,"820768,816928,837890,815907,839268,817923,836198,842536,842281,816136,816909,837838,836819,821717,830938,840859,816478",1
GO:0044089,positive regulation of cellular component biogenesis,"817539,837780,831127,836762,3770404,817976,816318,831687,842568,829773,841427,829269,843350,816986,830557,835554,819941,838374,839791,839152,831607,822136,818425,836222",1
GO:0071248,cellular response to metal ion,"832099,841127,837405,821455,818319,832370,835699,816178,829656,827773,830525,827039",1
GO:2000904,regulation of starch metabolic process,"822338,826884,843141,814725,829352,834088,839596,818766,836466,833975,821182",1
GO:0007346,regulation of mitotic cell cycle,"817921,816519,834312,820746,831001,820636,838687,819104,831275,822195,820916,843463,818636,843987,844377,829919,838127,842992,838899,830326,821496,824955,833791",1
GO:0006470,protein dephosphorylation,"821536,820933,828714,837583,817489,819731,838835,824693,821941,833622,827930,836507,834684",1
GO:0010187,negative regulation of seed germination,"838176,821251,816837,826728,838057,823594,831020,835788,818862,839408,828721,835379,818199,832053,835701,829847,816538,814686",1
GO:0016441,posttranscriptional gene silencing,"828163,827277,3767694,827028,837405,818591,3769765,823849,841262,824112,829105,817334,837047,834747,832453,821960,836431,840143,843343,817365,826714,817246,831201,831597,842605,825455,825332,820213,3768181",1
GO:0070925,organelle assembly,"825344,839140,827876,838600,839401,839152,843569,818001,839323,832060",1
