disease_id,disease_name,gene_entrez_ids,splits
GO:0004722,protein serine/threonine phosphatase activity,"242083,19045,19046,19047,19055,51792,19056,19252,74776,13853",2
GO:0005245,voltage-gated calcium channel activity,"12288,12289,329954,12290,111173,12295,12296,225865,12298,12300,20190,76856,12286,12287",2
GO:0071837,HMG box domain binding,"50913,17285,15242,17260,18508,20204,11695,22286,18993,13395,18933,15423",2
GO:0015085,calcium ion transmembrane transporter activity,"12288,12289,12290,12295,12296,12298,193034,12300,11938,110891,22063,22064,58800,22066,194352,22068,16438,16439,76856,16440,20541,56384,111173,225865,18763,18764,14810,14811,14812,20190,20191,329954,171382,12286,12287",2
GO:0042974,retinoic acid receptor binding,"268903,18193,19411,20185,22260,228790,20184,13017,20186,75613",2
GO:0000980,RNA polymerase II distal enhancer sequence-specific DNA binding,"79362,116870,11911,226442,26380,21389,59024,214162,20375,20893,353187,15398,14247,13864,18088,21418,22059,21420,51886,21423,18996,15413,19127,20024,15161,20665,26423,56380,26424,93759,18627,12753,27217,18516,20182,11865,71514,230753,18018,21349,18024,53610,17260,12013,12014,20476,21869,19698,13047,20473,22778,230908,14461",2
GO:0005198,structural molecule activity,"16772,226180,20743,59015,227720,22154,238988,380684,16666,12831,12961,16681,12842,12075,12335,23859,50997,12217,111173,13383,11465,545486,22352,19921,102866,26451,230872,13017,107993,66395,27360,116837,116838,17907,14580,18039,58234,26875,11518,11519",2
GO:1990841,promoter-specific chromatin binding,"51810,110147,26914,17927,16392,14633,52615,214669,12142,12151,18997,320790,13207,84505,433759",2
GO:0045182,translation regulator activity,"55944,12696,208922,56347,66085,68135,53422,65967,54709,14265,13628,223691,27979,12877,20430,16341,19290,18011,19934,13666,13669,73830,53356,234734,13684,13688,13690",2
GO:0140101,"catalytic activity, acting on a tRNA","107045,22375,56361,104458,234734,110960,107508,353172,216443,105148",2
GO:0003730,mRNA 3'-UTR binding,"56449,80912,14359,208922,12192,11810,22695,53422,14265,216766,19653,12877,77134,15568,21841,230738,15571,21843,29813,381305",2
GO:0016922,nuclear receptor binding,"21848,76804,21412,268903,26927,18193,18227,14228,19411,22260,20184,20185,20186,75613",3
GO:0003729,mRNA binding,"56449,56195,331401,80912,57746,15381,57749,14359,208922,12317,12192,27041,11810,11428,16549,17191,239528,22695,53422,65967,664883,107829,14265,378430,216766,19653,14151,53319,12877,77134,60365,15568,21841,230738,15571,15572,21843,22099,74203,19291,170722,12261,83557,17257,245610,22121,217331,19317,93686,29813,381305,83454",3
GO:0016407,acetyltransferase activity,"81601,270627,56292,14534,110446,12753,12914,74838,18519,14712,54169,73242,328572,67773",3
GO:0004197,cysteine-type endopeptidase activity,"19141,252870,12362,12364,12333,12334,12335,12336,12366,12367,12369,12370,12371",3
GO:0003725,double-stranded RNA binding,"72162,19106,26919,20744,56200,246730,216877,104721,100535,230073,15289,80861,67070",3
GO:0016298,lipase activity,"68832,76192,268420,66853,211429,18795,67469,192654,18803,18806,20598,15450,234779,18783",3
GO:0140030,modification-dependent protein binding,"12416,52609,103554,12418,12419,15239,75796,21652,16151,59035,74016,56489,269610,19374,57783,66505,65098,68818,269523,114642,22230,27223,224727,18140,103136,71648,229603,17765,213990,18412,116848",3
GO:0008047,enzyme activator activity,"103554,16002,12549,17925,71943,11783,20869,26885,228359,13196,18706,12569,54427,241694,14114,11816,21803,11308,66861,20401,78514,19765,240057,15289,16443,14268,23994,14270,110279,11977,232906,51791,66513,71893,64214,12633,16859,18015,117600,20319,18786,94176,97761,12389,14569,231532,109934,233071,12015,19186,216831,19188,210933,56692,56312,66687",3
GO:0005249,voltage-gated potassium channel activity,"15168,16513,16514,16485,16490,18764,16493,16525,16531,16500,16508,15165",3
GO:0043621,protein self-association,"269378,16728,12005,13829,13543,21413,74122,13548,22671,20191,68339,71861,21367,11480,16825,231004,15901,11423",3
GO:0070063,RNA polymerase binding,"51810,18627,22695,26380,57261,226830,54196,14840,106298,17979,69726",3
GO:0015108,chloride transmembrane transporter activity,"72961,14401,14402,14406,13162,20495,12722,57138,20533,14394,12638",3
GO:0017022,myosin binding,"67938,110789,171531,17868,22283,69807,58800,11891,66196,98932,67903",3
GO:0003727,single-stranded RNA binding,"52609,12418,30951,20744,21833,20462,494448,13392,56403,57749,12696,230073,22778,15289,67070",3
GO:0008022,protein C-terminus binding,"56455,16648,27276,56461,94221,11931,11938,19127,26558,66118,68041,22601,22350,12005,15209,19052,215031,17913,58234",3
GO:0031593,polyubiquitin modification-dependent protein binding,"71648,57783,224727,229603,213990,56489,65098,18412,68818,269523,22230,16151",3
GO:0050839,cell adhesion molecule binding,"21894,16776,16777,20361,64652,18189,109711,16402,16403,18453,216856,380698,16412,16416,16419,18222,19247,18750,15170,19266,108101,13132,67916,17356,21838,18007,16728,19164,19294,12387,93695",3
GO:0042578,phosphoric ester hydrolase activity,"14208,64898,19211,18577,18578,23827,238871,11928,74776,234779,13853,72349,70686,242083,14245,11431,19247,19248,23984,19252,64436,19255,19259,77116,19264,15170,19267,19272,16331,67916,19277,104015,18640,51792,19279,19280,19283,50773,53332,14048,13537,14049,14050,19042,19045,19046,11647,19047,18795,56045,19055,207728,19056,19058,242291,18803,19060,18806,20598,72828,12799",3
GO:0015291,secondary active transmembrane transporter activity,"20512,20544,56384,13162,110891,12557,20495,27376,57138,20533,20541,20511",3
GO:0005085,guanyl-nucleotide exchange factor activity,"66691,545156,228355,26382,75547,16800,269608,57257,442801,22324,20662,76088,76089,56508,71746,76484,75974,21844,19157,19158,50907,74334,107746,105445,54126,234353,18545,210293,100088",4
GO:0015081,sodium ion transmembrane transporter activity,"232975,20495,11928,11418,11419,110876,11931,20511,20512,20264,20265,110891,20271,20276,20277,20278,20541,20544,14805,14806,14809,13162,24046",4
GO:0016877,"ligase activity, forming carbon-sulfur bonds","216739,74244,50790,66663,26569,26457,50995,231380,22200,22201,22202",4
GO:0008514,organic anion transmembrane transporter activity,"20512,76257,20514,214663,20539,20525,50799,67760,72401,20527,11989,20533,70456,26457,328059,20511,12638,105727",4
GO:0031625,ubiquitin protein ligase binding,"17927,55943,11785,22284,12301,20878,56469,110616,105377,213539,228775,56489,22059,14255,71472,18999,243897,211770,53310,72512,17344,217410,22209,18628,22210,18508,17869,140629,12122,12005,12006,65255,56424,69228,66799,14961,59004",4
GO:0017016,Ras GTPase binding,"228355,545156,18053,171531,26382,320127,19347,231830,78618,75547,16800,13860,66725,17918,269608,56488,57257,244654,442801,66482,17970,18481,19765,20662,13367,22324,76089,57778,29875,171580,56508,14270,56513,71746,76484,111173,75974,20166,229707,110157,225870,109905,18643,21844,50907,74334,76895,117600,67299,105445,404710,13543,192232,23790,108911,73205,210293,100088,245886,216831",4
GO:0061630,ubiquitin protein ligase activity,"636931,104836,66949,67845,240518,71816,27401,56715,93836,94091,74126,22671,22034,74132,22036,70294,57751,103583,76580,67245,19373,69807,231600,107568,55983,71861,384309,66743,240055,50873,18744,68795,55992,224826,78913,106052,434246,22215,207304,66889,12234,50762,66894,17999,140629,67030,140630,17237,20439,21848,18011,18140,63958,17246,433766,83814,56424,105193,65255,65256,19820,19821,170737,58230,80890",4
GO:0004725,protein tyrosine phosphatase activity,"14048,14049,14050,15170,19264,19267,19272,19277,19247,19279,19280,19283,19252,19255,19259,72828,13853",4
GO:0030414,peptidase inhibitor activity,"18787,18054,59083,20720,20723,11287,20568,109689,383548,20701,94175",4
GO:0017137,Rab GTPase binding,"228355,111173,17918,18053,192232,171531,19347,73205,231830,78618,50907,171580,245886,76895",4
GO:0005509,calcium ion binding,"12550,18570,56461,12558,19089,12308,14231,12317,54526,11937,68514,11938,12321,16427,12335,27055,26549,53313,623046,12745,16971,18764,27984,12372,20692,18646,14810,67163,71132,20318,27364,66917,20198,20200,20979,20980,20983,17918",4
GO:0004879,nuclear receptor activity,"22337,11622,19401,20183,18667,21833,21834,22259,22260,20181,20182,11863,20186,11835,13982",4
GO:0022834,ligand-gated channel activity,"72961,16513,16514,18438,18439,16525,11418,11419,11435,11438,11441,11443,20276,20277,16438,11447,16439,16440,14394,20278,14396,15165,15168,14401,14402,14406,330953,14799,14800,14802,14805,14806,14807,14809,14810,14811,14812,14813,14814,20190,20191,110834,53623",4
GO:0001047,core promoter binding,"12608,19712,20675,19014,104263,14056,20681,18508,13197,56461,229906,20020,21847",4
GO:0005096,GTPase activator activity,"12549,17925,228359,13196,241694,20401,78514,19765,240057,14270,110279,232906,51791,64214,18015,117600,94176,97761,14569,231532,109934,233071,216831,210933,66687",4
GO:0005125,cytokine activity,"16193,77125,21926,17319,20296,22408,16170,16175,16176,22418,16153,15289,13722,17311",4
GO:0019955,cytokine binding,"26754,16149,14366,16161,16177,12978,21812,21813,21814,18999,21942,17082,12986,16188,16195,69585,11477,12505,11481,12772,18414",4
GO:0048365,Rac GTPase binding,"67299,13860,545156,13543,57257,244654,108911,23790,17970,57778,21844,22324,29875,14270,216831",4
GO:0042277,peptide binding,"14600,11785,14602,16398,13844,16414,241576,100017,19122,16835,16975,71764,110558,257632,242667,14960,14961,56177,230904,14972",4
GO:0098960,postsynaptic neurotransmitter receptor activity,"108071,11435,11438,13488,11441,13489,11443,13490,11447,14394,14396,14401,14402,14406,14799,14800,14802,14806,14809,14810,14812,14813,14816,110834,53623,54393",5
GO:0051219,phosphoprotein binding,"12928,12418,12933,26757,55948,14228,26904,12702,26913,18472,26413,26417,23988,19261,64705,15170,12234,17999,22240,22637,14191,12017,20215,72828",5
GO:0017091,AU-rich element binding,"12192,11810,22695,12877,77134,15568,21841,230738,15571,21843,208922",5
GO:0070888,E-box binding,"18432,79362,15111,17927,17928,19213,22160,15251,11924,12952,20893,21406,21412,21413,21417,21423,17342,19016,217166,12753,66645,11865,71514,18012,18014,433759,21349,11622,53610,27374",5
GO:0016746,"transferase activity, transferring acyl groups","108672,15360,11656,14732,71949,192654,243983,54673,14104,54169,73242,52123,270627,20773,68262,13350,55979,20652,231086,12974,104112,210992,74168,21817,18107,67260,67773,81601,14534,12753,74838,18519,76893,12894,56292,110446,268656,12914,225010,14712,53627,328572",5
GO:0004930,G protein-coupled receptor activity,"14602,14745,11548,19228,11550,11551,108068,108069,108071,13609,17199,13488,13489,13617,17201,17202,14527,110789,18390,11607,11610,12768,12769,14816,16995,12772,58861,54393,12922",5
GO:0004896,cytokine receptor activity,"12768,12769,16195,12772,12804,14600,15976,19116,18414,14255,16847,16177,16180,16149,12505,17082,16188",5
GO:0008270,zinc ion binding,"27361,66917,218214,20200,66505,109801,381305,19373,19374,12914,20437,26549,17751,13433,18711,58206,54367",5
GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding","246177,218503,14218,13196,13132,244654,19374,54526,117149,19230,23999",5
GO:0004518,nuclease activity,"57746,57749,93719,22040,114714,18971,18975,18983,239528,19373,14000,54451,13368,330554,22594,14156,230738,78943,192119",5
GO:0046332,SMAD binding,"12005,12006,17126,18854,24136,50791,12843,18508,214384,70673,17684,21812,21813,21814,12825,14106,19291,19290",5
GO:0001085,RNA polymerase II transcription factor binding,"328572,21386,20747,21389,99982,20375,57246,15904,22433,14245,76365,66894,15184,27217,58198,16600,18018,12387,17128,12914,14836,14460",5
GO:0035255,ionotropic glutamate receptor binding,"210274,243961,13385,18412,232813,246317,17999,58234,12569,17754,380702",5
GO:0061631,ubiquitin conjugating enzyme activity,"22209,22210,22213,22214,93765,70093,66799,216080,22193,22194,12211,22195,268470,216150,70620,66589",5
GO:0008234,cysteine-type peptidase activity,"76800,105988,14479,74256,110616,66085,432940,12333,12334,12335,71472,12336,75826,24110,19141,252870,12362,12364,12366,12367,22223,12369,12370,12371,30941,229603,13039,80886,84092,223870",5
GO:0098918,structural constituent of synapse,"226180,111173,116837,13383,116838,20743,238988,380684,102866,23859,13017,50997,18039,12217,58234,26875",5
GO:0046875,ephrin receptor binding,"12928,14784,20416,13641,224650,20779,12402,53972,17973,11350,21844,217692",5
GO:0005525,GTP binding,"56327,22671,14228,60440,19353,30877,56350,19744,65967,19762,19769,11840,16205,80718,83408,14681,15461,11891,19326",5
GO:1902936,phosphatidylinositol bisphosphate binding,"246177,218503,14218,13132,13196,268396,109135,244654,19374,54526,14389,54198,78618,380698,117149,19230,23999",5
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","14528,50721,56417,69219,14660,11717,11846,12359,23942,64384,109674,11628,93759,15182,15185,64383,75387,433759",6
GO:0003713,transcription coactivator activity,"15361,64898,24068,15110,17927,16392,116870,22286,22416,70673,17938,59024,17684,15258,59035,57756,56222,67488,14245,18088,56361,21418,97064,67500,18996,18997,228790,17977,13498,14462,17978,17979,12606,20666,20671,81601,58172,80707,18627,94275,19014,22215,19016,19017,19018,100683,22601,11472,223701,101206,18519,21848,13017,21849,56406,30941,68703,230753,12387,268903,239719,13163,214384,12914,214899,54132,18933,56310,215031,20473,328572,103806",6
GO:0016874,ligase activity,"74244,104458,16396,353172,216739,107045,14629,11565,50995,22200,22201,22202,105148,26569,67534,231380,107476,26457,319583,100705,50790,66663,22375,234734,110960,107508,216443,108156",6
GO:0016209,antioxidant activity,"625249,13861,12359,57320,11758,20655,20656,20657,17523,18230,14775,14778",6
GO:0015077,monovalent inorganic cation transmembrane transporter activity,"16513,16514,16516,16525,110862,232975,20495,16531,16533,11928,11418,11419,110876,11931,66335,20511,20512,68775,11944,20264,11946,110891,20265,20271,57138,20276,20277,20278,66237,15165,20541,15168,20544,56384,11972,11973,338375,140492,18764,14805,14806,110935,14809,16485,13162,16490,16493,24046,74096,66290,16500,16508",6
GO:0060589,nucleoside-triphosphatase regulator activity,"230784,12549,17925,228359,13196,94221,320127,18582,192662,241694,64930,66861,20401,78514,19765,240057,14270,20166,110279,232906,51791,11603,64214,76123,50907,18015,117600,94176,97761,14569,83945,231532,109934,233071,216831,210933,66687",6
GO:0004497,monooxygenase activity,"110115,13180,18125,13070,18126,18127,72562,13074,13078,171580",6
GO:0016757,"transferase activity, transferring glycosyl groups","74241,14595,18950,110095,224143,11545,11546,75387,50721,13480,11821,26433,241230,72145,14421,14423,15452,20450,19309,108155",6
GO:0030246,carbohydrate binding,"16004,12805,50762,12317,16852,83382,21367,230904,16859,13853",6
GO:0047485,protein N-terminus binding,"105504,12290,12578,18148,11845,64930,15209,13162,216618,20974,16975,19664,66482",6
GO:0043169,cation binding,"12308,22040,12317,56350,12321,16427,12335,12350,11840,53313,269378,12870,16971,12372,11350,11352,67163,54367,218214,12914,226419,13433,18570,56461,19089,11937,11938,20135,11435,55980,13489,19122,11443,11447,73914,11977,18126,20692,18646,27361,27364,20198,20200,109801,54526,12550,12558,71952,12566,18711,18712,18747,18749,26434,14151,14156,18764,68943,27984,20817,17748,17751,20318,58206,66917,13162,17776,66422,14711,381305,14231,68514,65964,19373,19374,27055,26549,71099,623046,66505,12745,20437,14810,71132,20979,20980,20983,17918",6
GO:0035254,glutamate receptor binding,"12322,210274,67268,243961,13385,18412,232813,246317,17999,58234,19122,18803,12569,17754,19417,380702",6
GO:0005089,Rho guanyl-nucleotide exchange factor activity,"16800,545156,105445,75974,269608,57257,26382,442801,21844,210293,22324,75547",6
GO:0003924,GTPase activity,"16653,22671,16145,60440,19353,19354,56350,65967,19762,13629,21822,11848,80718,109905,14681,271457,213990,56044,11891,12540,19326",6
GO:0035591,signaling adaptor activity,"12928,14784,16706,50915,59009,228607,13449,30957,23921,327826,20218,56792,243961,333050,20411,26557,14783",6
GO:0030165,PDZ domain binding,"14370,20336,68339,14804,18198,140887,11480,14745,72058,21814,16924,107831,380702",6
GO:0017048,Rho GTPase binding,"545156,26382,75547,16800,13860,66725,269608,57257,244654,442801,17970,18481,22324,57778,29875,13367,14270,56513,75974,20166,229707,18643,21844,117600,67299,105445,404710,13543,23790,108911,210293,216831",6
GO:0042393,histone binding,"12416,52609,103554,12418,12419,226432,20617,230796,75796,21652,59035,74016,17954,269610,19373,19374,67772,22589,17216,66505,319177,114642,27223,244059,18140,664799,103136,17765,14055,13163,13039,50927,66929,116848,22385,58230,233726",6
GO:0140297,DNA-binding transcription factor binding,"79362,76804,15378,22591,19014,56399,27217,11864,11865,433759,57441,12387,268903,12393,12394,12914,14465,12419,99982,83602,12951,12952,12953,19645,20674,18627,20683,18129,16600,13017,20184,20185,20186,22761,22260,22781,15110,16647,76044,14605,71950,18193,17684,329003,216877,26927,26416,18227,20807,13654,21848,75613,11622,17258,11632,214384,79221,328572,21374,21888,21386,21389,14228,20375,15258,20893,57246,19359,21412,71093,228790,12224,57295,19411,109552,20466,14836,13813",6
GO:0019199,transmembrane receptor protein kinase activity,"19713,12166,12168,18186,13837,13838,17295,13841,13844,16542,18595,18212,71461,14254,14257,12978,21812,21813,21814,16590,13649,11477,11480,116701,14182,14184",7
GO:0016614,"oxidoreductase activity, acting on CH-OH group of donors","11522,15107,15490,11677,17448,14381,231086,16828,97212,16832,16833,27973,22235,19682,23917,23918,58865,12156,15357,269951",7
GO:0001098,basal transcription machinery binding,"51810,21413,50505,26380,57261,13870,20174,226830,12914,56505,17979,69726",7
GO:0016829,lyase activity,"17025,224129,15109,11674,11428,11429,104111,12349,14917,14151,12494,15186,230103,11992,18534,109801,16365,13806,13808,18160,14194,11514,14718",7
GO:0031072,heat shock protein binding,"22241,16706,213539,94244,217737,101869,18226,16211,14228,217012,12534,224727,12568,12539,12028",7
GO:0070851,growth factor receptor binding,"53378,67588,266632,71436,64654,56468,70294,396184,57257,16175,16179,16193,22339,16452,22341,399558,16591,246746,68833,14205,14462",7
GO:0005272,sodium channel activity,"20264,20265,24046,20271,20276,14805,14806,20277,20278,14809,11418,11419,110876",7
GO:0016798,"hydrolase activity, acting on glycosyl bonds","21665,227619,14376,11722,15211,12494,20690,14387,18294,18010,12091",7
GO:1901681,sulfur compound binding,"19206,16782,232975,50706,56348,17700,11816,239405,65079,19264,22339,19268,80838,19280,11603,81877,17242,19934,19944,93695,11504,235130,12159",7
GO:0015171,amino acid transmembrane transporter activity,"20512,76257,20514,214663,20539,50799,67760,72401,11989,328059,20511,105727",7
GO:0016887,ATPase activity,"67979,18195,66196,17685,13206,71960,74142,11426,11941,16561,219189,66237,17217,74691,17219,17220,54343,269523,21973,270166,72831,72162,81000,20585,20586,100502766,12144,27377,66290,74355,15481,240255",7
GO:0003714,transcription corepressor activity,"18432,79362,69642,50721,56353,100504617,12848,18996,18997,18999,56381,93759,19014,54343,22088,12879,433759,68703,57441,15460,268903,81004,29806,20602,59004,226442,58521,73381,101543,66233,13498,320705,20675,14025,13017,20185,30937,14055,14056,22762,27374,107765,76022,71950,18193,71458,97064,12591,11568,11569,207667,77630,15184,208727,11614,58206,26992,79221,21372,21885,21888,22417,20371,12180,15258,20893,108961,21413,228775,56233,21418,104383,66505,14797,20466,20467,56310",7
GO:0004713,protein tyrosine kinase activity,"19713,14083,18186,13837,102414,13838,17295,13841,13844,14360,19229,16542,19230,18595,18212,71461,20779,13869,14254,14255,14257,12978,16818,21687,16451,16452,12229,16453,17096,12747,12748,16590,13649,11350,11352,20187,116701,20963,14182,14184,22637,14191",7
