disease_id,disease_name,gene_entrez_ids,splits
GO:0051494,negative regulation of cytoskeleton organization,"853252,855048,855948,852881,854289,850450,850328,855450,853408,856736,854819,853037,852655,851635,852276,852405,854713,853433,851260,851271,851148,855117,856277,856802,853862,852457,852971,854647,854777",0
GO:0006612,protein targeting to membrane,"851458,850947,856070,856838,856203,852753,851857,854038,854039,854552,854168,855833,856600,854428,856740,856357,851494,853421,850349,854335,851008,852428,852434,854866,855891,851413,9164887,851929,856040,853737,852586,855532,852209,856306,851061,850810,851839",0
GO:0008535,respiratory chain complex IV assembly,"855299,853383,853009,1466518,850727,856897,854978,850498,850756,851651,855752,853454,856786,850642,850900,853721,850651,850915,852325,851817,853491,855287,854649,854910",0
GO:0043624,cellular protein complex disassembly,"852230,850951,852372,855584,856736,851752,851369,852655,855350,851641,851259,854211,852039,854216,856648,852042,856775,850505,855117,850764,851918,851665,852440,852455,854247,853353,851431,852971,852212,850676,852216,852734",0
GO:2000222,positive regulation of pseudohyphal growth,"852032,855200,855625,856749,852664,856845,854033,853650,850930,854294,852088,852377,853823",0
GO:0034501,protein localization to kinetochore,"852512,854662,856870,853100,853133,851533,855184,852787,855860,851708,851197",0
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","853376,853762,850820,853128,854152,854165,856864,856228,853931,854317,853166,850737,850740,853305,852282,850883,852549,853445,854469,854982,856267,851403,851407,853458,853335,854487,852060,852061,852704,854881,851939,852068,854245,855269,850919,855790,856815,855408,850414,850422,850551,850298,856574",0
GO:0006354,"DNA-templated transcription, elongation","854912,854020,856453,851716,856583,855049,854156,851212,854290,854418,851475,853271,852888,854680,850455,854940,855583,850720,852516,856613,850598,853293,855473,852275,852277,852665,855097,854203,851897,851389,851775,851136,853697,854082,852547,854337,856134,853192,855499,855116,856908,1466445,856911,850384,856146,852947,856792,851032,855386,855515,851071,856290,853605,852582,852839,853098,850923,855788,854515,853877,856186,856572,854525,852607",0
GO:0006413,translational initiation,"9164935,852105,855177,854543,852371,853529,855325,852771,856102,856746,853933,855725,855984,855985,853303,855357,853310,852039,853071,852945,851665,853718,852188,852833,856292,854379,855025,9164921",0
GO:0006797,polyphosphate metabolic process,"856608,853441,855747,854916,856803,850403,854444,851663,850544,856088,853241,854334,852063",0
GO:0006972,hyperosmotic response,"853313,852897,855208,851049,854090,853803,855053,855055,854033,854193,850803,855092,855765,855704,851610,851613,852030",0
GO:0000082,G1/S transition of mitotic cell cycle,"853003,853899,851339,852622,853522,850601,856237,851373,851513,850366,850768,856914,854232,851928,851421,851424,853986,853347,850539,854765,851565,851834,853244,854653",0
GO:0006407,rRNA export from nucleus,"854338,854468,854117,854982,855270,853128,856868,855275,854028,852782,852686,850737,852754,853587,855414,855543,850969,852061",0
GO:0017148,negative regulation of translation,"852870,853383,850440,852107,856351,852513,851887,854450,856247,853688,851394,852042,851787,851928,852697,856154,855898,852702,854111,855524,851302,855143,856055,852088,854910,853631",0
GO:0032881,regulation of polysaccharide metabolic process,"855200,856866,850979,856294,852743,852457,854761,855882,856076,856845,854766,850572,851216,854033,856787,851358,854111",0
GO:1901659,glycosyl compound biosynthetic process,"852832,852065,855008,854212,855321,852008,854024,854865,855313,854326,855894,855257",0
GO:0009073,aromatic amino acid family biosynthetic process,"854792,850581,850327,854690,853669,852672,852550,856782,855768,856539,855400,854377,856173,851570,851956,856824,852729,852858,851452",0
GO:0006283,transcription-coupled nucleotide-excision repair,"854082,851716,852810,851150,853811,851988,853492,851475,851737,855583",0
GO:1903338,regulation of cell wall organization or biogenesis,"854406,854280,855561,851086,853144,855963,851997,851358,851887,852169,856272,855130,853733,853350,856294,856425,855280,853111,855674",0
GO:0048284,organelle fusion,"854273,851713,853123,856324,851203,852230,853638,856702,851083,854161,852372,856088,856472,850328,850713,852892,854813,850840,850973,851482,855201,856354,855844,855717,851112,853418,850732,855087,852785,852660,852406,853434,851191,851770,854336,853441,852805,855237,855238,856263,851653,856394,850767,851923,850645,855897,853082,854234,856540,855390,850782,854242,856803,855909,853863,855271,854505,855272,851431,851815,855533,852079,850543,852081,854386,850544,851957,854774,856062,851704,853372,852477,854142,850303",0
GO:0046580,negative regulation of Ras protein signal transduction,"856899,851358,851243,854553,855988,852437,854073,854778,851997,854302",0
GO:0016311,dephosphorylation,"852224,851075,854276,854277,850441,852234,853899,851339,850706,855699,855320,850585,853274,856475,851224,853023,854815,851362,854179,853668,854693,856870,853927,851368,851621,851881,855595,856882,856500,854457,851513,854844,854334,855615,854208,855873,855618,850366,851647,851776,852422,853574,854089,856393,855499,852685,856781,854992,850650,851421,855392,855520,852579,851558,856807,853098,856442,854383,854257,853747,855923,856823,855674,856187,852092,853117",0
GO:0045014,carbon catabolite repression of transcription by glucose,"852358,856105,850445,852848,853011,856030,852663,851613,853566,851135",0
GO:0000278,mitotic cell cycle,"852385,851683,852068,856263,851391,852274,850585,851737,854392,852569,854493,852863",0
GO:0000966,RNA 5'-end processing,"853376,853762,850820,854152,854165,856228,854182,856232,854317,853166,855730,850740,851637,853432,852282,854078,850883,853445,856267,855884,851403,851407,853458,854487,853335,852060,850780,852704,854881,854883,852068,854245,855269,850919,851939,855790,856815,850422,850551,856574",0
GO:0071071,regulation of phospholipid biosynthetic process,"855457,851224,856393,852426,850890,856076,851788,856366,850865,851220,854261,852694,851670,851096,855673,852219,855103,854943",0
GO:0031396,regulation of protein ubiquitination,"852611,854020,850819,851337,852881,854290,853140,852762,854306,851244,850349,853422,854191,855600,852018,855861,854843,853439,851136,856924,851676,852582,851431,850923,854133,852607",0
GO:0030174,regulation of DNA-dependent DNA replication initiation,"853504,854158,854675,851220,853271,856604,851485,850980,856485,851623,854453,855097,851905,856134,854226,853846,855386,852578,855656,855920,855539,853244",0
GO:0034637,cellular carbohydrate biosynthetic process,"856705,855303,850569,850962,853288,853418,850603,853932,852530,853045,851511,853304,852920,852030,851646,853830,852423,856791,854872,855131,855900,856287,853732,854758,851055,854514,852857",0
GO:0006031,chitin biosynthetic process,"855488,856545,853346,856832,851676,852326,853898,854475,856652,855277,856714,852311,855704,852218,856924,853757",0
GO:0051784,negative regulation of nuclear division,"851841,852484,854533,855557,851333,854408,853513,853770,853900,851217,853271,850968,856089,852762,854938,851097,856736,853153,854179,855204,855077,854694,856870,851623,851879,853422,852399,853551,850553,851250,852787,855859,855607,852794,855228,853439,856515,852935,852681,851916,852685,854350,851533,851577,852050,854738,856530,851545,855386,856924,854240,855907,852455,851691,853100,856563,854901,853369,854780",0
GO:0042723,thiamine-containing compound metabolic process,"852389,851353,850382,855887,856239,854099,853621,853047,855383,850485,850486,855870",0
GO:0032005,signal transduction involved in positive regulation of conjugation with cellular fusion,"851458,851076,850325,854294,855577,852265,853548,853677,852791,856382,852931,856394,850518,851680,851558,852072,855914,850930,854387,853365,3289591,850299,855548",0
GO:0009304,tRNA transcription,"856320,853442,852451,856226,856547,853895,852839,854283,851404,854382,851615,853713,854385,855571,855737,855609,856317,854399",0
GO:0019395,fatty acid oxidation,"854018,853477,852874,855723,850990,854352,853878,854646,856246,851481,852667",0
GO:0009084,glutamine family amino acid biosynthetic process,"853573,854501,851237,856744,851493,853357,854479,854096,856432,850704,856147,851894,851383,854297,856411,854557",0
GO:0034728,nucleosome organization,"852096,854912,856453,855049,850445,852494,851214,854418,853011,851346,852885,854933,851222,854680,850720,855841,853922,852516,855974,850598,852275,852532,852277,854966,855475,850741,852665,852410,854203,856251,851771,851897,855616,854465,856129,852547,853192,855116,850638,853327,852432,854480,852050,852947,856146,854869,856911,850384,850774,851032,855515,856030,851934,851170,853605,856165,852199,850534,852457,851562,855665,850419,853492,853877,854901,855157,852728,851699,851071",0
GO:0042766,nucleosome mobilization,"854465,855974,850534,855049,851562,851214,856911,855665,856146,851699,850741,852728",0
GO:0001522,pseudouridine synthesis,"855424,856471,851525,854088,856489,852817,854417,855889,850550,853079,850872,851319",0
GO:0050793,regulation of developmental process,"855552,854916,856324,851590,851724,855053,855055,853264,853650,854291,855060,850330,856091,856862,852640,856870,853803,851259,854972,856892,854465,855490,854980,852678,851271,850636,850639,856167,855272,856807,851431,851688,854383,855407,850930,856563,853242",0
GO:0006897,endocytosis,"856075,851467,855568,850456,852506,851996,852515,856103,850504,855631,853077,851543,855640,855136,851051,856686,852079,853112,854142,852101,853157,854183,851112,851641,852666,854208,852173,851667,852694,855771,853226,854763,854256,854770,850676,854261,851203,855300,855812,851207,852233,855318,856862,854822,852276,856389,856913,851286,856409,853870,853872,855420,853884,855423,853891,854412,850323,855958,856472,851367,854953,852406,855478,850367,851392,856514,855495,851409,850903,856537,850394,854500,855012,854505,852462,852977,856566,850943",0
GO:0051182,coenzyme transport,"856391,855880,856712,855854,851246,854672,855729,853173,850394,854811,852956",0
GO:0016197,endosomal transport,"855680,852097,853890,851714,852740,852101,851207,851591,851719,854539,851087,853393,853906,851731,850966,850456,854300,854430,856862,855456,854053,853287,853416,855207,853290,855337,850728,854701,853423,852016,855983,856753,853043,852662,856886,856508,851261,850878,852035,852548,850505,852172,854734,856400,856403,850772,853589,856021,856663,855420,850392,855258,854235,854876,850400,856035,855012,853223,853735,853991,853226,855016,851431,855022,855919,854256,856303,851445,855927,851960,853626,853884,853502,852095",0
GO:0031145,anaphase-promoting complex-dependent catabolic process,"852194,852611,850818,850597,851554,851696,853846,854423,852762,856571,855549",0
GO:0061186,negative regulation of chromatin silencing at silent mating-type cassette,"854404,854725,854405,852392,855305,855626,855656,854158,855920,851220,855386",0
GO:0042274,ribosomal small subunit biogenesis,"854028,855311,853780,851737,855837,855335,855591,853934,853048,854717,854461,855875,850883,856267,854221,851407,853714,855897,855649,855782,856553,851049,851313,855028,855414,850298",0
GO:0000002,mitochondrial genome maintenance,"851329,851845,852491,851726,854941,856232,854058,853298,851890,855348,851637,855094,853047,850748,853053,851649,851013,856520,850507,853582,855251,853332,855508,851413,850395,850780,853342,850654,853858,850530,853609,856426,854508,852461,854386,855282,851069",0
GO:0097035,regulation of membrane lipid distribution,"856324,851207,850453,850456,855197,852261,853812,853815,854214,850890,856272,856913,851667,855393,853733,855783,855784,854763,855022,853111,850943",0
GO:0007032,endosome organization,"853825,852801,856713,853868,853804,856303,854256,851124,856021,855638,851959,850712,851641,853884,855101",0
GO:0032258,protein localization by the Cvt pathway,"856576,855687,853261,855949,852879,852753,855825,855954,850577,850966,853017,855194,856220,852518,853416,852649,853758,855983,852785,852660,853942,855479,854201,855741,851135,856004,856901,850684,851653,852425,855498,855625,852428,850505,851406,851151,851532,852695,855258,856162,855012,851686,852200,852462,851445,854904,855676,854142",0
GO:0045132,meiotic chromosome segregation,"856843,852365,852750,850447,854674,853140,856090,855067,854555,852404,855228,853439,852809,852685,852049,855892,851030,855901,854240,854889",0
GO:0030865,cortical cytoskeleton organization,"854668,854289,850450,855450,852772,854822,851373,852276,852405,855478,854713,852666,855613,851392,850903,850396,855645,854748,853856,856418,852326,854507,854647,851704",0
GO:1903825,organic acid transmembrane transport,"853647,850319,856855,854297,854811,856349,853663,853158,854061,853175,852800,856132,855622,853710,853457,852946,850394,852444,856171,855660,851439,852594,855282,851954,856567",0
GO:0007051,spindle organization,"853002,853773,855951,852246,850585,854555,855597,850734,852655,855496,856648,850506,851274,851533,854223,852820,855892,851029,850909,850657,854370,855013,851431,852457,852468,852216,851708,854653",0
GO:0051348,negative regulation of transferase activity,"852224,850306,854659,853529,851740,856093,851486,854693,851877,856103,854954,855861,854843,852939,856924,851676,852579,853859,851558,855783,856807,851431,851306,854383,852977,852468,854133,856823,855674",0
GO:0045910,negative regulation of DNA recombination,"851136,851520,854818,854086,852582,855976,853353,4036073,851879,851916,856092,854034,853271,855386,855228",0
GO:0051098,regulation of binding,"853632,853154,856165,852457,853161,853355,854443,856201,853743,851672,854834,856083,856921,852697,853338,851452,851005",0
GO:0006626,protein targeting to mitochondrion,"856517,856682,855661,854192,855602,852531,852915,856252,851259,855836",0
GO:0080134,regulation of response to stress,"851075,854020,856709,852358,851462,853896,852234,850826,856844,850445,851210,854290,851730,851613,854434,856612,856613,851877,856362,852399,856118,852663,853945,852410,856895,856191,851136,851647,856647,851399,852681,850505,853836,855503,851542,854999,851799,853083,852955,854363,855005,850399,855520,856161,850658,850785,852582,853608,852457,852714,853353,856559,852848,850928,851700,856823,852088,851195,852607",0
GO:0033108,mitochondrial respiratory chain complex assembly,"855299,853383,852104,851981,853009,851986,1466518,852123,851491,850727,852142,853812,852417,854978,854083,856516,856897,850498,850756,855752,851651,856650,853454,855886,850766,856786,850642,850900,853721,850651,852572,853085,850915,852325,853095,851817,852332,853491,855287,854649,852220,854910",0
GO:0140352,export from cell,"851203,851459,852618,854412,850829,853902,856210,854037,855958,856726,856472,855449,852892,856350,851742,851744,852129,852398,850863,856753,854324,852662,856886,852293,856389,852168,850504,856144,856272,854742,851286,851543,856168,853225,854505,854507,852460,855660,853359,853872,850543,854142,855423",0
GO:0045930,negative regulation of mitotic cell cycle,"853760,851841,853252,855557,854408,853513,853770,853136,852881,853650,851217,852119,856089,852762,854938,851097,851485,850334,856736,853153,853283,854179,855077,855204,855459,856870,850297,851623,855596,853422,853551,853552,854191,850553,852787,855859,851250,854198,855607,852794,854843,855228,853439,856515,852685,854350,851533,851577,852050,856530,855636,855892,852822,851545,851803,856924,854240,855907,851708,852455,852457,856554,853355,853100,851691,856563,853752,853369,854780,851965,856191",0
GO:1901976,regulation of cell cycle checkpoint,"855520,851399,852234,850826,852685,856559,852881,855892,852794,854843,851708,851647",0
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,"853123,852740,855429,853638,855683,851335,851459,854282,856587,852240,852882,855827,854935,854552,853017,850713,856859,851226,854813,850973,852511,852129,855458,851748,854181,852136,855337,850732,853421,851372,851501,850612,853942,851256,851770,855230,852287,850496,851264,852675,856901,850505,852556,853325,854734,850767,853201,850769,851410,854484,854997,850519,851833,853082,852826,852830,856545,856806,851686,852200,854767,853488,851824,854898,852083,854772,856306,852470,854391,856691,851314,853247",0
GO:0098781,ncRNA transcription,"854912,856320,854020,854277,853895,854283,855312,850832,855571,855700,853526,851734,853529,851615,852256,856226,856100,855975,851115,852269,853293,854190,855473,853428,854964,856119,855609,855737,856891,851772,851262,853442,852421,854470,852295,854399,852938,855499,851404,856655,853713,856023,852451,856547,852582,852839,851964,854382,855280,854385,854518,854519,856316,856317,852607",0
GO:2000142,"regulation of DNA-templated transcription, initiation","854020,856709,854284,853011,854933,854433,852003,852006,855605,852665,852547,852814,856911,853712,850515,856023,852702,852834,853475,852839",0
GO:0015850,organic hydroxy compound transport,"855809,852108,854412,854802,854007,854036,855958,856472,851352,854175,853663,854050,851621,855464,852149,853173,851514,852796,856382,856640,852803,856389,850761,855418,853584,851286,851543,851926,850943,855912,853739,853615,853872,855792,856560,853366,853623,854009,853882,850683,853367",0
GO:0042133,neurotransmitter metabolic process,"856161,852291,855205,855206,852902,850514,851254,851384,856665,855227,851582,850527",1
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","850304,856449,852439,853956,852646,856264,856488,851208,851530,856863,852757,850837,853847,856126,855774,853855",1
GO:0008654,phospholipid biosynthetic process,"855552,850305,853384,850824,853130,855690,855564,851725,852751,852241,853272,856856,852890,854042,854682,851102,853536,855201,855457,856229,855593,856748,856366,852271,854320,855983,855986,850352,856500,853941,852406,851508,851763,851896,853690,853052,852796,856766,852289,855490,850628,853061,856262,856008,852937,854346,856523,850376,851917,852047,855248,853080,854488,852186,850943,855260,852317,853470,856029,850788,853354,850411,855026,851061,851701,856313,853116,852735",1
GO:0009966,regulation of signal transduction,"855040,855044,851462,851979,856076,854032,854553,851482,851997,851486,855073,856613,853546,855596,854073,856647,850505,853072,852579,853603,851558,855143,853608,855674,850559,853632,851075,851076,853644,851086,854161,856210,850578,854684,854693,854183,853678,851647,854208,853188,852680,852681,852170,851153,850650,851680,851173,856294,856807,851700,856823,854778,851706,852224,850692,851210,855819,854797,850706,851740,856861,854302,851746,852265,852778,856362,851243,851759,856382,853313,856899,851781,852806,856394,850785,851310,854383,855923,851324,854918,855943,852876,851857,851358,854946,851877,852399,855988,850875,851396,853965,852948,852437,850905,855005,853982,850399,855520,855013,850939",1
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,"852224,855427,853252,852743,853002,853003,855052,855819,854161,856093,856236,856237,855239,851400,850768,850907,851430,854761,856823,851191",1
GO:0006826,iron ion transport,"854027,856338,856345,852250,852506,853660,852380,850721,854563,854564,854565,853926,855078,855080,852147,855347,856888,853308,856644,850502,855369,850911,850917,856934,853106,855797,854007,854013",1
GO:0045937,positive regulation of phosphate metabolic process,"854020,852101,850692,851076,851979,856076,855565,850701,854416,851220,851990,855958,856472,851096,851224,851478,851102,855457,850594,853539,854692,854053,856870,851623,851746,856236,852399,850553,853818,856507,856382,851136,853313,851396,851142,856647,852681,856393,850890,850508,851788,856534,852700,850399,851680,853475,852582,853355,856315,854261,855669,855673,852219,851452,854525,852607",1
GO:0051259,protein complex oligomerization,"856131,854893,850686,851406,851922,853077,850518,851957,856027,851132,854077,856478",1
GO:0044089,positive regulation of cellular component biogenesis,"852101,856709,851339,854284,854286,851086,854289,853010,850450,853909,854933,853528,850585,855450,854688,854433,853922,852003,854179,854053,854822,856358,856736,853929,856870,852785,854450,853814,852535,852536,852665,851770,854844,851776,851904,856514,852931,853958,851142,856136,852169,851145,851782,851148,852685,852814,851532,853712,854353,851919,852819,851029,853719,851545,851421,855136,853729,852834,853475,856162,855013,856294,852839,851813,856425,851051,851450,851579",1
GO:0015791,polyol transport,"856640,855809,854050,855912,852108,852149,853623,851352,854009,850683,852796",1
GO:0044273,sulfur compound catabolic process,"852584,855530,850605,856910,850669,851006,854099,851987,855732,850616,855482,856766",1
GO:1902115,regulation of organelle assembly,"852101,851339,850455,850585,853275,854179,854053,856362,856237,850607,854450,853688,854844,851394,851142,856647,851400,852169,855625,852685,855892,855898,850907,851421,856162,853603,852457,854778",1
GO:0000077,DNA damage checkpoint,"851457,852229,852110,855950,854550,851485,854944,855459,851877,856870,855596,850995,855228,854980,852050,852822,856920,851803,856924,851676,852577,855907,853355,856823,850297,851965",1
GO:0016925,protein sumoylation,"851549,851110,851495,852018,856852,856310,854327,856536,852122,851166,851998,855647",1
GO:0009272,fungal-type cell wall biogenesis,"856358,855240,853916,855880,856425,855278,851246,856501,852857,853820,855422,854687",1
GO:1902412,regulation of mitotic cytokinesis,"851776,855013,856294,856870,855048,852457,856554,851145,851086,853136,855834",1
GO:0006979,response to oxidative stress,"851974,850950,850444,855053,856589,853529,856612,852517,856613,853559,854073,851513,853563,853568,852546,855624,850504,850511,856658,854104,855644,851551,852064,850532,855692,852124,853149,855214,852146,854706,856765,853707,853714,851672,854755,852215,855291,852225,855811,850698,854287,853776,851218,854805,854809,855837,852257,853794,853803,853809,855858,852291,854855,852302,856399,853842,852312,856921,851289,855899,853344,855905,852325,854888,855913,852335,850799,854912,851843,850322,850324,850332,855462,852905,851890,852916,853940,855480,856504,856506,851388,856511,850429,854980,852934,852423,854472,856014,850385,850902,855005,851433,851947,856048,852979,851955,852989",1
GO:0000294,"nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay","851200,852263,856459,855500,855439,852560,852465,855280,850837,852918",1
GO:0031023,microtubule organizing center organization,"854657,855820,850705,855319,854431,851746,855720,855979,852406,853434,853824,854977,852805,855496,851533,850657,851180,855533,855159,850429",1
GO:0070525,tRNA threonylcarbamoyladenosine metabolic process,"852707,850343,852616,1500489,851529,856467,853910,853178,855037,851454",1
GO:0045727,positive regulation of translation,"853506,852483,855299,852487,854928,853137,852754,851993,854301,851491,854696,852650,855466,856746,852013,855731,850996,853301,856757,852417,856897,851778,850756,853959,853450,855886,851665,854740,850900,853718,850647,850909,852574,850912,853089,855781,856677,853358,851952,854130",1
GO:0008643,carbohydrate transport,"855809,851333,850317,851350,851352,854009,851870,852639,856494,856496,852149,850614,2827704,852796,856640,850770,853207,853216,855398,851943,855912,850536,851946,854636,855023,853236,853623,853625,850683",1
GO:0009064,glutamine family amino acid metabolic process,"850704,850833,854297,854557,850852,851237,851493,856744,850857,851894,851383,855993,853311,852291,853573,854479,854096,851920,856147,856411,854501,853357,856432,855291",1
GO:0035383,thioester metabolic process,"855653,854310,853159,852522,851245,855248,853107,855732,855288,855260,856925,850846,854495",1
GO:0031401,positive regulation of protein modification process,"852611,854020,852101,850692,850819,851076,851337,855565,854416,852881,853140,851990,853271,851478,852762,854306,852643,853539,854053,854692,856870,851623,851746,851879,856236,851244,853422,852399,852528,854191,854706,855475,853818,854843,856507,856382,853439,851136,853313,851396,851142,856519,856647,852681,850508,853327,854737,856534,851672,856921,852059,850399,851680,856290,853475,853605,852582,851431,853355,850923,856558,855669,850553,856315,851965,852607",1
GO:0000742,karyogamy involved in conjugation with cellular fusion,"855909,855238,856263,855272,850328,853418,856394,855533,855087,851957,854774,852406,856472,853372,850303",1
GO:0009119,ribonucleoside metabolic process,"852065,850946,855321,852008,852009,855855,856175,854865,855313,854326,855257,850906,856766",1
GO:0007049,cell cycle,"854533,855946,852117,854680,853145,853529,850585,851737,852385,852641,855973,856358,856870,856361,856362,853295,855471,852274,855099,854844,851391,855238,856263,852552,850303,852683,856524,854350,850515,852569,854493,856926,851166,854370,855907,852068,852837,854373,855525,851683,851686,850539,855409,854392,852348,852863",1
GO:0032527,protein exit from endoplasmic reticulum,"854149,851462,851431,851494,851210,852939,851627,852468,852500,851095,850904,854142",1
GO:0022413,reproductive process in single-celled organism,"856832,855170,856322,851204,854795,854416,856851,853140,850451,851733,853271,850330,852125,854429,851229,852128,851358,855844,856741,852134,852135,856358,854953,856869,852779,856870,853677,855085,850345,856240,851243,851371,852404,854200,855103,853056,856770,854083,850626,851676,856519,851804,855625,852427,856149,852950,850518,852826,854362,854363,854490,855517,855518,853728,852705,855264,855422,856924,856927,850655,855527,852328,855272,851304,853355,850924,856558,851054,855409,856563,854516,853371,852222",1
GO:0070193,synaptonemal complex organization,"850977,852643,855013,851110,852457,4036073,856558,854738,856115,853140,852117,851925,850968,852057,853371,851166,856926",1
GO:0098876,vesicle-mediated transport to the plasma membrane,"851203,851335,852618,853898,855308,852372,856726,851096,851744,855457,851372,852398,850863,853296,855103,852168,851018,854475,853453,856144,854742,851041,853346,856168,854505,855277,852462,853359,850543,850676,856056",1
GO:0006284,base-excision repair,"855264,854114,855459,852262,851975,855471,853746,854034,851218,854680,851391",1
GO:0007129,synapsis,"852641,852643,851110,851879,852850,854738,853434,855099,855901,854047",1
GO:0009451,RNA modification,"854024,856077,854034,856594,854060,855603,851513,851525,854088,851529,851027,853079,851548,855663,855664,850550,853114,852608,852616,852619,851100,855709,851117,851121,852661,854711,855738,855749,851656,852683,852707,855782,852207,851698,853750,852741,855301,851213,854809,854814,855326,851743,852257,852270,852789,855862,855360,850752,853317,856392,852817,853841,855889,855894,855897,852832,853347,854376,854895,851319,852348,851326,855424,852353,854401,850304,855946,853899,854414,854417,856467,851860,853910,856471,854425,855968,850343,853417,853930,856489,852908,854448,851379,850872,856511,856002,850883,853961,854994,856019,855008,855525,853995,853996,850414,851446,855037,851454",1
GO:0098656,anion transmembrane transport,"854916,856714,853647,850319,856855,855832,854297,854811,856349,850462,853663,853540,853158,855080,855850,854572,854061,853175,856888,856121,854970,852800,855747,856132,855622,856779,853710,853457,852946,850394,852444,856567,850403,856171,855660,851439,850289,852594,855282,851954,852599,852988",1
GO:0032508,DNA duplex unwinding,"852641,852673,856130,851266,854663,853353,855404,852365,856334,851885,853266,852501,855228,852765",1
GO:0046034,ATP metabolic process,"856579,855176,850825,850317,852495,851983,851474,853395,852639,853155,851620,853805,850733,853169,855857,851892,850614,854584,851002,854077,850370,856131,854600,853705,854601,855245,853326,852177,853585,851922,853465,856027,853853,852327,851560,854893,853106,851193",1
GO:0072329,monocarboxylic acid catabolic process,"852874,855447,856728,851481,850852,852902,850857,854570,855723,856107,850990,851376,856114,851380,852150,856246,852152,2827705,851384,852667,852291,856010,854352,851920,855518,853477,853878,854646,852476",1
GO:0061982,meiosis I cell cycle process,"855939,852484,851975,853002,852750,854034,853140,856085,850454,851994,851485,856479,852385,852642,855203,852395,856364,855982,854063,856768,851648,852822,851671,855642,852700,854878,855013,851691,856557,851567",1
GO:0051031,tRNA transport,"856195,850437,854279,855066,853409,853029,855725,852788,854331,852415,853957,850636,855769,852703,851935,855651,855275,852973,855661,852982,853630",1
GO:0042407,cristae formation,"856131,850563,855623,850865,851922,852566,851002,853150,850300,853886",1
GO:0042440,pigment metabolic process,"855824,855581,856733,851614,851617,852514,855078,852017,854452,856884,853943,854973,853955,854986,854347,854356,850902,852842,856171,851818,851439,851322,855931,851452,853118",1
GO:2000219,positive regulation of invasive growth in response to glucose limitation,"855200,854465,853186,852935,852392,855305,855626,856845,852592,854033,854106",1
GO:0000727,double-strand break repair via break-induced replication,"853504,854656,854019,852100,850826,852501,851994,854941,852765,855328,852258,850980,856254,854976,852673,856130,851576,851545,855264,856680,850793,853355,853752,853500,853373",1
